"","Indicator_Id","dataset","iso3","subset","year","group","question","answer","value","Indicator"
"10772","18-CPIA-Total","CPIA","TLS","All",2011,"IQ.CPA.STRC.XQ","CPIA structural policies cluster average 1low to 6high","Total",2.83333333333333,"structural policies-CPIA-Total"
"10773","18-CPIA-Total","CPIA","MOZ","All",2014,"IQ.CPA.STRC.XQ","CPIA structural policies cluster average 1low to 6high","Total",3.5,"structural policies-CPIA-Total"
"10774","19-CPIA-Total","CPIA","ERI","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",1.5,"trade-CPIA-Total"
"10775","19-CPIA-Total","CPIA","FSM","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10776","19-CPIA-Total","CPIA","GEO","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",6,"trade-CPIA-Total"
"10777","19-CPIA-Total","CPIA","ETH","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10778","19-CPIA-Total","CPIA","NPL","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10779","19-CPIA-Total","CPIA","BOL","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",5,"trade-CPIA-Total"
"10780","19-CPIA-Total","CPIA","SEN","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10781","19-CPIA-Total","CPIA","BEN","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10782","19-CPIA-Total","CPIA","MRT","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10783","19-CPIA-Total","CPIA","KEN","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10784","19-CPIA-Total","CPIA","GRD","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10785","19-CPIA-Total","CPIA","GHA","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10786","19-CPIA-Total","CPIA","GMB","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10787","19-CPIA-Total","CPIA","BIH","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10788","19-CPIA-Total","CPIA","MMR","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10789","19-CPIA-Total","CPIA","GHA","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10790","19-CPIA-Total","CPIA","GMB","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10791","19-CPIA-Total","CPIA","MLI","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10792","19-CPIA-Total","CPIA","GIN","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10793","19-CPIA-Total","CPIA","SLE","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10794","19-CPIA-Total","CPIA","ERI","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",1.5,"trade-CPIA-Total"
"10795","19-CPIA-Total","CPIA","BFA","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10796","19-CPIA-Total","CPIA","SLE","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10797","19-CPIA-Total","CPIA","MHL","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10798","19-CPIA-Total","CPIA","CPV","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10799","19-CPIA-Total","CPIA","KIR","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10800","19-CPIA-Total","CPIA","BGD","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10801","19-CPIA-Total","CPIA","SLB","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10802","19-CPIA-Total","CPIA","BTN","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10803","19-CPIA-Total","CPIA","GEO","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10804","19-CPIA-Total","CPIA","KIR","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10805","19-CPIA-Total","CPIA","KEN","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10806","19-CPIA-Total","CPIA","GRD","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10807","19-CPIA-Total","CPIA","KGZ","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",5,"trade-CPIA-Total"
"10808","19-CPIA-Total","CPIA","MDA","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10809","19-CPIA-Total","CPIA","MDG","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10810","19-CPIA-Total","CPIA","SSD","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",2,"trade-CPIA-Total"
"10811","19-CPIA-Total","CPIA","IND","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10812","19-CPIA-Total","CPIA","MHL","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10813","19-CPIA-Total","CPIA","DJI","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10814","19-CPIA-Total","CPIA","FSM","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10815","19-CPIA-Total","CPIA","ETH","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10816","19-CPIA-Total","CPIA","BDI","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10817","19-CPIA-Total","CPIA","SLB","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10818","19-CPIA-Total","CPIA","NIC","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10819","19-CPIA-Total","CPIA","KHM","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10820","19-CPIA-Total","CPIA","LSO","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10821","19-CPIA-Total","CPIA","GUY","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10822","19-CPIA-Total","CPIA","COM","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",2,"trade-CPIA-Total"
"10823","19-CPIA-Total","CPIA","HND","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10824","19-CPIA-Total","CPIA","COG","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10825","19-CPIA-Total","CPIA","XKX","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10826","19-CPIA-Total","CPIA","DJI","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10827","19-CPIA-Total","CPIA","GIN","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10828","19-CPIA-Total","CPIA","LAO","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10829","19-CPIA-Total","CPIA","MNG","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10830","19-CPIA-Total","CPIA","MWI","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10831","19-CPIA-Total","CPIA","HND","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",5,"trade-CPIA-Total"
"10832","19-CPIA-Total","CPIA","CIV","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10833","19-CPIA-Total","CPIA","MRT","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10834","19-CPIA-Total","CPIA","DMA","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10835","19-CPIA-Total","CPIA","DFS","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.48333333333333,"trade-CPIA-Total"
"10836","19-CPIA-Total","CPIA","LSO","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10837","19-CPIA-Total","CPIA","MOZ","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10838","19-CPIA-Total","CPIA","SSD","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",2,"trade-CPIA-Total"
"10839","19-CPIA-Total","CPIA","LCA","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10840","19-CPIA-Total","CPIA","GNB","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10841","19-CPIA-Total","CPIA","LBR","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10842","19-CPIA-Total","CPIA","HTI","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10843","19-CPIA-Total","CPIA","COD","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10844","19-CPIA-Total","CPIA","IND","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10845","19-CPIA-Total","CPIA","CIV","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10846","19-CPIA-Total","CPIA","KGZ","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10847","19-CPIA-Total","CPIA","DMA","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10848","19-CPIA-Total","CPIA","GNB","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10849","19-CPIA-Total","CPIA","MDV","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10850","19-CPIA-Total","CPIA","HTI","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10851","19-CPIA-Total","CPIA","MDV","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10852","19-CPIA-Total","CPIA","FXS","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.79166666666667,"trade-CPIA-Total"
"10853","19-CPIA-Total","CPIA","HTI","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10854","19-CPIA-Total","CPIA","WSM","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10855","19-CPIA-Total","CPIA","BDI","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10856","19-CPIA-Total","CPIA","FXS","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.70833333333333,"trade-CPIA-Total"
"10857","19-CPIA-Total","CPIA","MDG","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10858","19-CPIA-Total","CPIA","LKA","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10859","19-CPIA-Total","CPIA","LKA","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10860","19-CPIA-Total","CPIA","VCT","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10861","19-CPIA-Total","CPIA","CAF","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10862","19-CPIA-Total","CPIA","SSD","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",2,"trade-CPIA-Total"
"10863","19-CPIA-Total","CPIA","GRD","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10864","19-CPIA-Total","CPIA","ETH","All",2007,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10865","19-CPIA-Total","CPIA","MOZ","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10866","19-CPIA-Total","CPIA","LKA","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10867","19-CPIA-Total","CPIA","LAO","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10868","19-CPIA-Total","CPIA","KEN","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10869","19-CPIA-Total","CPIA","GUY","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10870","19-CPIA-Total","CPIA","MLI","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10871","19-CPIA-Total","CPIA","COD","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10872","19-CPIA-Total","CPIA","GUY","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10873","19-CPIA-Total","CPIA","DSF","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.29411764705882,"trade-CPIA-Total"
"10874","19-CPIA-Total","CPIA","HND","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10875","19-CPIA-Total","CPIA","STP","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10876","19-CPIA-Total","CPIA","CPV","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10877","19-CPIA-Total","CPIA","DSF","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.32352941176471,"trade-CPIA-Total"
"10878","19-CPIA-Total","CPIA","MWI","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10879","19-CPIA-Total","CPIA","TZA","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10880","19-CPIA-Total","CPIA","CMR","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10881","19-CPIA-Total","CPIA","SDN","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",2.5,"trade-CPIA-Total"
"10882","19-CPIA-Total","CPIA","TCD","All",2005,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10883","19-CPIA-Total","CPIA","LCA","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10884","19-CPIA-Total","CPIA","GIN","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10885","19-CPIA-Total","CPIA","GMB","All",2007,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10886","19-CPIA-Total","CPIA","NPL","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10887","19-CPIA-Total","CPIA","LCA","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10888","19-CPIA-Total","CPIA","GEO","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",6,"trade-CPIA-Total"
"10889","19-CPIA-Total","CPIA","KIR","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10890","19-CPIA-Total","CPIA","COM","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10891","19-CPIA-Total","CPIA","MDA","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10892","19-CPIA-Total","CPIA","COG","All",2013,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10893","19-CPIA-Total","CPIA","YEM","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3,"trade-CPIA-Total"
"10894","19-CPIA-Total","CPIA","MRT","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10895","19-CPIA-Total","CPIA","IND","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10896","19-CPIA-Total","CPIA","SEN","All",2014,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10897","19-CPIA-Total","CPIA","KHM","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.5,"trade-CPIA-Total"
"10898","19-CPIA-Total","CPIA","TJK","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10899","19-CPIA-Total","CPIA","MDV","All",2006,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10900","19-CPIA-Total","CPIA","TLS","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10901","19-CPIA-Total","CPIA","DXS","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.89473684210526,"trade-CPIA-Total"
"10902","19-CPIA-Total","CPIA","TJK","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10903","19-CPIA-Total","CPIA","NLS","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",3.71428571428571,"trade-CPIA-Total"
"10904","19-CPIA-Total","CPIA","VCT","All",2016,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10905","19-CPIA-Total","CPIA","GNB","All",2015,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10906","19-CPIA-Total","CPIA","GEO","All",2007,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",5.5,"trade-CPIA-Total"
"10907","19-CPIA-Total","CPIA","NIC","All",2010,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4.5,"trade-CPIA-Total"
"10908","19-CPIA-Total","CPIA","VCT","All",2008,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
"10909","19-CPIA-Total","CPIA","GHA","All",2012,"IQ.CPA.TRAD.XQ","CPIA trade rating 1low to 6high","Total",4,"trade-CPIA-Total"
